2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1136 - Found 53 in gello_teleop_flexiv_l1-1
2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_l1-1
2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_9350M-10
2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1136 - Found 37 in motor_9350M-10
2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_9350M-10
2025-10-14 21:55:34,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,495 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,495 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,495 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,495 INFO  ExportHelperExtension.cs: 1136 - Found 109 in gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from iso_05.SLDASM
2025-10-14 21:55:34,496 INFO  ExportHelperExtension.cs: 1136 - Found 177 in iso_05.SLDASM
2025-10-14 21:55:34,497 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in iso_05.SLDASM
2025-10-14 21:55:34,497 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-14 21:55:34,497 INFO  ExportHelperExtension.cs: 1160 - 19 components to check
2025-10-14 21:55:34,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_9350M-9
2025-10-14 21:55:34,497 INFO  ExportHelperExtension.cs: 1136 - Found 37 in motor_9350M-9
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_9350M-9
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_9350M-5
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1136 - Found 37 in motor_9350M-5
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_9350M-5
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_9350M-3
2025-10-14 21:55:34,498 INFO  ExportHelperExtension.cs: 1136 - Found 37 in motor_9350M-3
2025-10-14 21:55:34,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_9350M-3
2025-10-14 21:55:34,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_9350M-2
